,date_time,PM2_5,PM10,SO2,NO2,CO,O3,TEMP
34118,2017-01-20 14:00:00,10.0,10.0,5.0,11.0,400.0,58.0,0.425
34119,2017-01-20 15:00:00,5.0,12.0,5.0,12.0,400.0,60.0,1.175
34120,2017-01-20 16:00:00,12.0,36.0,7.0,18.0,500.0,57.0,1.7
34121,2017-01-20 17:00:00,24.0,54.0,12.0,41.0,700.0,43.0,-0.333333333333333
34122,2017-01-20 18:00:00,32.0,61.0,17.0,51.0,900.0,37.0,-1.55
34123,2017-01-20 19:00:00,41.0,65.0,17.0,57.0,1100.0,25.0,-2.6
34124,2017-01-20 20:00:00,38.0,58.0,15.0,51.0,1100.0,26.0,-3.2
34125,2017-01-20 21:00:00,46.0,67.0,20.0,67.0,1400.0,13.0,-4.6
34126,2017-01-20 22:00:00,53.0,54.0,16.0,53.0,1500.0,18.0,-6.55
34127,2017-01-20 23:00:00,48.0,54.0,12.0,36.0,1300.0,30.0,-6.2
34128,2017-01-21 00:00:00,79.0,91.0,21.0,61.0,2300.0,15.0,-7.66
34129,2017-01-21 01:00:00,60.0,60.0,13.0,47.0,1800.0,9.0,-8.46666666666667
34130,2017-01-21 02:00:00,51.0,54.0,37.0,22.0,100.0,9.0,-8.74
34131,2017-01-21 03:00:00,50.0,60.0,13.0,33.0,1100.0,4.0,-9.15
34132,2017-01-21 04:00:00,53.0,53.0,3.0,23.0,500.0,61.0,-9.46666666666667
34133,2017-01-21 05:00:00,48.0,57.0,11.0,61.0,1300.0,5.0,-9.45
34134,2017-01-21 06:00:00,48.0,66.0,20.0,65.0,1600.0,7.0,-8.22
34135,2017-01-21 07:00:00,18.0,35.0,7.0,27.0,600.0,44.0,-4.16666666666667
34136,2017-01-21 08:00:00,7.0,31.0,6.0,25.0,500.0,48.0,-4.725
34137,2017-01-21 09:00:00,16.0,23.0,9.0,32.0,700.0,42.0,-4.54
34138,2017-01-21 10:00:00,7.0,47.0,7.0,22.0,500.0,48.0,-3.3
34139,2017-01-21 11:00:00,13.0,68.0,7.0,21.0,500.0,47.0,-2.34
34140,2017-01-21 12:00:00,9.0,64.0,6.0,23.0,400.0,43.0,-1.625
34141,2017-01-21 13:00:00,11.0,32.0,5.0,18.0,300.0,48.0,-0.875
34142,2017-01-21 14:00:00,8.0,37.0,3.0,12.0,200.0,54.0,-0.25
34143,2017-01-21 15:00:00,6.0,39.0,4.0,13.0,200.0,54.0,-0.775
34144,2017-01-21 16:00:00,10.0,28.0,4.0,13.0,200.0,54.0,-1.075
34145,2017-01-21 17:00:00,9.0,31.0,4.0,15.0,200.0,54.0,-2.1
34146,2017-01-21 18:00:00,14.0,33.0,5.0,16.0,200.0,53.0,-3.75
34147,2017-01-21 19:00:00,13.0,26.0,5.0,15.0,300.0,53.0,-4.5
34148,2017-01-21 20:00:00,14.0,27.0,8.0,18.0,400.0,49.0,-5.125
34149,2017-01-21 21:00:00,16.0,19.0,10.0,22.0,500.0,45.0,-5.85
34150,2017-01-21 22:00:00,18.0,23.0,12.0,38.0,700.0,31.0,-6.1
34151,2017-01-21 23:00:00,16.0,20.0,13.0,37.0,600.0,33.0,-6.075
34152,2017-01-22 00:00:00,16.0,20.0,7.0,18.0,600.0,48.0,-6.26
34153,2017-01-22 01:00:00,12.0,13.0,8.0,20.0,600.0,47.0,-6.525
34154,2017-01-22 02:00:00,9.0,11.0,5.0,14.0,500.0,53.0,-6.625
34155,2017-01-22 03:00:00,5.0,9.0,3.0,12.0,400.0,54.0,-6.675
34156,2017-01-22 04:00:00,8.0,8.0,3.0,12.0,400.0,54.0,-6.8
34157,2017-01-22 05:00:00,6.0,6.0,3.0,10.0,400.0,56.0,-6.725
34158,2017-01-22 06:00:00,7.0,7.0,4.0,11.0,400.0,56.0,-6.7
34159,2017-01-22 07:00:00,6.0,11.0,4.0,13.0,500.0,55.0,-7.03333333333333
34160,2017-01-22 08:00:00,7.0,15.0,8.0,24.0,500.0,45.0,-7.125
34161,2017-01-22 09:00:00,9.0,19.0,10.0,23.0,600.0,45.0,-6.825
34162,2017-01-22 10:00:00,10.0,15.0,8.0,18.0,500.0,51.0,-5.025
34163,2017-01-22 11:00:00,8.0,17.0,6.0,14.0,400.0,52.0,-3.15
34164,2017-01-22 12:00:00,12.0,15.0,7.0,17.0,500.0,49.0,-1.94
34165,2017-01-22 13:00:00,14.0,14.0,6.0,15.0,300.0,53.0,-1.83333333333333
34166,2017-01-22 14:00:00,14.0,20.0,7.0,20.0,300.0,51.0,-0.9
34167,2017-01-22 15:00:00,14.0,27.0,11.0,21.0,400.0,52.0,-0.5
34168,2017-01-22 16:00:00,19.0,33.0,12.0,34.0,500.0,43.0,-0.2
34169,2017-01-22 17:00:00,24.0,43.0,13.0,56.0,700.0,25.0,-0.4
34170,2017-01-22 18:00:00,26.0,52.0,13.0,53.0,700.0,25.0,-1.34
34171,2017-01-22 19:00:00,30.0,56.0,20.0,48.0,800.0,25.0,-2.56666666666667
34172,2017-01-22 20:00:00,38.0,50.0,25.0,55.0,100.0,17.0,-3.86
34173,2017-01-22 21:00:00,37.0,53.0,23.0,72.0,1200.0,3.0,-5.7
34174,2017-01-22 22:00:00,43.0,54.0,20.0,68.0,1500.0,5.0,-6.675
34175,2017-01-22 23:00:00,45.0,46.0,19.0,60.0,1300.0,7.0,-6.95
34176,2017-01-23 00:00:00,37.0,43.0,11.0,34.0,1200.0,23.0,-7.18
34177,2017-01-23 01:00:00,35.0,49.0,10.0,28.0,1200.0,19.0,-7.83333333333333
34178,2017-01-23 02:00:00,38.0,39.0,45.0,28.0,900.0,4.0,-8.7
34179,2017-01-23 03:00:00,35.0,35.0,11.0,20.0,100.0,11.0,-9.575
34180,2017-01-23 04:00:00,38.0,38.0,3.0,27.0,600.0,56.0,-9.63333333333333
34181,2017-01-23 05:00:00,36.0,36.0,4.0,61.0,1100.0,2.0,-9.825
34182,2017-01-23 06:00:00,29.0,32.0,9.0,56.0,1100.0,6.0,-9.78
34183,2017-01-23 07:00:00,26.0,41.0,11.0,53.0,1200.0,8.0,-9.96666666666667
34184,2017-01-23 08:00:00,28.0,36.0,11.0,61.0,1200.0,4.0,-9.75
34185,2017-01-23 09:00:00,29.0,35.0,12.0,44.0,1100.0,16.0,-9.04
34186,2017-01-23 10:00:00,41.0,95.0,20.0,55.0,1800.0,14.0,-5.825
34187,2017-01-23 11:00:00,81.0,94.0,33.0,78.0,2500.0,5.0,-4.1
34188,2017-01-23 12:00:00,56.0,56.0,25.0,71.0,1600.0,11.0,-2.75
34189,2017-01-23 13:00:00,44.0,44.0,20.0,56.0,1100.0,25.0,-1.375
34190,2017-01-23 14:00:00,34.0,34.0,15.0,41.0,700.0,35.0,-0.65
34191,2017-01-23 15:00:00,23.0,31.0,12.0,34.0,500.0,41.0,-0.3
34192,2017-01-23 16:00:00,25.0,35.0,10.0,33.0,500.0,44.0,-0.25
34193,2017-01-23 17:00:00,3.0,6.0,9.0,2.0,400.0,32.0,-0.7
34194,2017-01-23 18:00:00,3.0,5.0,3.0,2.0,,2.0,-1.8
34195,2017-01-23 19:00:00,28.0,29.0,4.0,16.0,300.0,44.0,-2.6
34196,2017-01-23 20:00:00,65.0,65.0,21.0,58.0,1400.0,15.0,-4.225
34197,2017-01-23 21:00:00,51.0,51.0,17.0,44.0,1100.0,22.0,-4.725
34198,2017-01-23 22:00:00,50.0,50.0,18.0,61.0,1200.0,9.0,-6.025
34199,2017-01-23 23:00:00,50.0,51.0,17.0,59.0,1200.0,44.0,-6.76
34200,2017-01-24 00:00:00,52.0,52.0,14.0,39.0,100.0,20.0,-6.76666666666667
34201,2017-01-24 01:00:00,48.0,48.0,8.0,34.0,1200.0,44.0,-7.45
34202,2017-01-24 02:00:00,44.0,44.0,11.0,31.0,1200.0,25.0,-7.74
34203,2017-01-24 03:00:00,39.0,39.0,9.0,32.0,1200.0,24.0,-8.03333333333333
34204,2017-01-24 04:00:00,37.0,37.0,11.0,42.0,1200.0,15.0,-8.78
34205,2017-01-24 05:00:00,41.0,41.0,14.0,47.0,1100.0,12.0,-8.8
34206,2017-01-24 06:00:00,41.0,41.0,13.0,48.0,1300.0,11.0,-9.52
34207,2017-01-24 07:00:00,48.0,49.0,10.0,50.0,1300.0,8.0,-9.73333333333333
34208,2017-01-24 08:00:00,60.0,66.0,14.0,60.0,2000.0,44.0,-9.825
34209,2017-01-24 09:00:00,97.0,154.0,37.0,69.0,3500.0,6.0,-8.96
34210,2017-01-24 10:00:00,105.0,105.0,47.0,76.0,2800.0,4.0,-6.1
34211,2017-01-24 11:00:00,104.0,119.0,40.0,74.0,2600.0,7.0,-2.9
34212,2017-01-24 12:00:00,94.0,94.0,31.0,68.0,1800.0,44.0,-1.1
34213,2017-01-24 13:00:00,90.0,90.0,31.0,69.0,1600.0,18.0,0.533333333333333
34214,2017-01-24 14:00:00,83.0,83.0,31.0,68.0,1000.0,22.0,1.76
34215,2017-01-24 15:00:00,86.0,86.0,36.0,73.0,1600.0,24.0,2.2
34216,2017-01-24 16:00:00,81.0,85.0,38.0,76.0,1500.0,25.0,1.775
34217,2017-01-24 17:00:00,80.0,80.0,33.0,84.0,1400.0,25.0,1.73333333333333
34218,2017-01-24 18:00:00,76.0,77.0,27.0,94.0,1400.0,7.0,0.66
34219,2017-01-24 19:00:00,93.0,105.0,34.0,101.0,1900.0,3.0,-0.5
34220,2017-01-24 20:00:00,121.0,122.0,36.0,105.0,2500.0,25.0,-1.525
34221,2017-01-24 21:00:00,107.0,107.0,33.0,102.0,2300.0,25.0,-1.85
34222,2017-01-24 22:00:00,105.0,108.0,35.0,100.0,2200.0,25.0,-1.95
34223,2017-01-24 23:00:00,124.0,124.0,39.0,108.0,2700.0,25.0,-2.74
34224,2017-01-25 00:00:00,144.0,144.0,35.0,103.0,300.0,2.0,-2.63333333333333
34225,2017-01-25 01:00:00,162.0,163.0,42.0,80.0,3300.0,2.0,-4.075
34226,2017-01-25 02:00:00,156.0,156.0,52.0,56.0,2600.0,2.0,-5.25
34227,2017-01-25 03:00:00,129.0,129.0,16.0,48.0,200.0,2.0,-6.16
34228,2017-01-25 04:00:00,118.0,118.0,5.0,35.0,900.0,25.0,-6.175
34229,2017-01-25 05:00:00,118.0,118.0,8.0,80.0,1800.0,2.0,-6.33333333333333
34230,2017-01-25 06:00:00,125.0,125.0,16.0,78.0,2500.0,5.0,-6.68
34231,2017-01-25 07:00:00,130.0,130.0,16.0,75.0,2500.0,5.0,-6.63333333333333
34232,2017-01-25 08:00:00,136.0,136.0,16.0,78.0,2600.0,4.0,-7.08
34233,2017-01-25 09:00:00,155.0,168.0,31.0,91.0,4000.0,25.0,-6.4
34234,2017-01-25 10:00:00,157.0,157.0,41.0,88.0,3500.0,5.0,-4.93333333333333
34235,2017-01-25 11:00:00,173.0,181.0,47.0,96.0,3700.0,7.0,-1.525
34236,2017-01-25 12:00:00,170.0,170.0,45.0,88.0,3200.0,15.0,-0.06
34237,2017-01-25 13:00:00,148.0,148.0,43.0,80.0,2600.0,24.0,1.125
34238,2017-01-25 14:00:00,,,,,,,2.25
34239,2017-01-25 15:00:00,158.0,158.0,43.0,82.0,2400.0,35.0,2.7
34240,2017-01-25 16:00:00,158.0,158.0,44.0,80.0,2400.0,40.0,2.73333333333333
34241,2017-01-25 17:00:00,158.0,158.0,44.0,82.0,2400.0,43.0,2.05
34242,2017-01-25 18:00:00,160.0,160.0,40.0,90.0,2500.0,34.0,1.12
34243,2017-01-25 19:00:00,179.0,179.0,31.0,107.0,2900.0,15.0,-1.33333333333333
34244,2017-01-25 20:00:00,205.0,205.0,29.0,122.0,3700.0,4.0,-1.875
34245,2017-01-25 21:00:00,204.0,204.0,29.0,120.0,3500.0,43.0,-3.05
34246,2017-01-25 22:00:00,193.0,193.0,24.0,100.0,3100.0,43.0,-3.8
34247,2017-01-25 23:00:00,183.0,183.0,27.0,87.0,3100.0,43.0,-3.725
34248,2017-01-26 00:00:00,214.0,214.0,30.0,97.0,4900.0,43.0,-4.3
34249,2017-01-26 01:00:00,242.0,242.0,31.0,107.0,4800.0,43.0,-4.5
34250,2017-01-26 02:00:00,247.0,247.0,36.0,111.0,5700.0,43.0,-4.58
34251,2017-01-26 03:00:00,219.0,219.0,34.0,106.0,4400.0,43.0,-4.525
34252,2017-01-26 04:00:00,210.0,210.0,25.0,108.0,4200.0,2.0,-4.575
34253,2017-01-26 05:00:00,210.0,210.0,27.0,99.0,3500.0,2.0,-4.2
34254,2017-01-26 06:00:00,204.0,204.0,25.0,99.0,3300.0,2.0,-4.25
34255,2017-01-26 07:00:00,217.0,217.0,24.0,99.0,3400.0,43.0,-3.975
34256,2017-01-26 08:00:00,240.0,240.0,25.0,102.0,3800.0,3.0,-3.65
34257,2017-01-26 09:00:00,244.0,244.0,37.0,110.0,4200.0,3.0,-3.575
34258,2017-01-26 10:00:00,267.0,267.0,41.0,109.0,4600.0,4.0,-2.325
34259,2017-01-26 11:00:00,295.0,332.0,49.0,118.0,5500.0,5.0,-1.04
34260,2017-01-26 12:00:00,323.0,323.0,59.0,126.0,5900.0,43.0,0.4
34261,2017-01-26 13:00:00,141.0,141.0,39.0,65.0,2100.0,43.0,6.25
34262,2017-01-26 14:00:00,49.0,77.0,12.0,33.0,100.0,51.0,9.175
34263,2017-01-26 15:00:00,7.0,60.0,6.0,24.0,500.0,57.0,9.275
34264,2017-01-26 16:00:00,10.0,91.0,4.0,21.0,400.0,61.0,8.55
34265,2017-01-26 17:00:00,13.0,48.0,3.0,19.0,300.0,64.0,6.73333333333333
34266,2017-01-26 18:00:00,9.0,24.0,4.0,18.0,300.0,64.0,4.44
34267,2017-01-26 19:00:00,9.0,24.0,4.0,19.0,400.0,64.0,3.2
34268,2017-01-26 20:00:00,10.0,10.0,3.0,15.0,300.0,67.0,2.4
34269,2017-01-26 21:00:00,8.0,10.0,5.0,16.0,400.0,67.0,1.5
34270,2017-01-26 22:00:00,11.0,11.0,5.0,15.0,500.0,67.0,0.125
34271,2017-01-26 23:00:00,9.0,9.0,5.0,13.0,400.0,67.0,0.125
34272,2017-01-27 00:00:00,8.0,8.0,6.0,13.0,500.0,67.0,-1.2
34273,2017-01-27 01:00:00,17.0,18.0,8.0,12.0,1100.0,67.0,-1.76
34274,2017-01-27 02:00:00,12.0,12.0,18.0,9.0,300.0,67.0,-1.4
34275,2017-01-27 03:00:00,8.0,8.0,9.0,8.0,400.0,67.0,-2.125
34276,2017-01-27 04:00:00,11.0,11.0,5.0,7.0,300.0,67.0,-2.9
34277,2017-01-27 05:00:00,7.0,7.0,7.0,12.0,400.0,42.0,-3.1
34278,2017-01-27 06:00:00,13.0,13.0,8.0,19.0,500.0,53.0,-3.7
34279,2017-01-27 07:00:00,9.0,13.0,9.0,23.0,600.0,48.0,-3.06666666666667
34280,2017-01-27 08:00:00,18.0,18.0,10.0,24.0,600.0,47.0,-3.2
34281,2017-01-27 09:00:00,14.0,24.0,14.0,27.0,700.0,44.0,-1.68
34282,2017-01-27 10:00:00,19.0,29.0,23.0,36.0,900.0,39.0,
34283,2017-01-27 11:00:00,18.0,25.0,16.0,30.0,800.0,46.0,
34284,2017-01-27 12:00:00,20.0,20.0,13.0,26.0,700.0,54.0,
34285,2017-01-27 13:00:00,29.0,29.0,14.0,22.0,600.0,67.0,
34286,2017-01-27 14:00:00,29.0,40.0,12.0,20.0,600.0,72.0,
34287,2017-01-27 15:00:00,35.0,58.0,12.0,21.0,600.0,74.0,4.5
34288,2017-01-27 16:00:00,48.0,82.0,15.0,24.0,600.0,72.0,4.2
34289,2017-01-27 17:00:00,60.0,93.0,17.0,25.0,700.0,74.0,3.575
34290,2017-01-27 18:00:00,70.0,97.0,23.0,32.0,900.0,66.0,2.2
34291,2017-01-27 19:00:00,85.0,127.0,31.0,40.0,100.0,55.0,1.46666666666667
34292,2017-01-27 20:00:00,123.0,160.0,41.0,44.0,1400.0,46.0,0.68
34293,2017-01-27 21:00:00,134.0,165.0,40.0,45.0,1300.0,42.0,0.0
34294,2017-01-27 22:00:00,142.0,174.0,39.0,49.0,1200.0,38.0,-0.75
34295,2017-01-27 23:00:00,163.0,216.0,46.0,49.0,1300.0,35.0,-0.45
34296,2017-01-28 00:00:00,218.0,311.0,56.0,54.0,1500.0,28.0,-0.95
34297,2017-01-28 01:00:00,456.0,603.0,99.0,67.0,1500.0,15.0,-1.86
34298,2017-01-28 02:00:00,539.0,775.0,106.0,72.0,3300.0,11.0,-2.825
34299,2017-01-28 03:00:00,527.0,559.0,82.0,82.0,4800.0,5.0,-3.5
34300,2017-01-28 04:00:00,325.0,370.0,69.0,83.0,4400.0,3.0,-3.66666666666667
34301,2017-01-28 05:00:00,346.0,368.0,58.0,77.0,5500.0,4.0,-3.64
34302,2017-01-28 06:00:00,304.0,304.0,51.0,72.0,4300.0,3.0,-3.1
34303,2017-01-28 07:00:00,242.0,297.0,53.0,63.0,200.0,5.0,-2.9
34304,2017-01-28 08:00:00,313.0,412.0,81.0,75.0,2800.0,5.0,-2.8
34305,2017-01-28 09:00:00,342.0,412.0,101.0,75.0,3200.0,6.0,-2.825
34306,2017-01-28 10:00:00,313.0,390.0,111.0,71.0,2400.0,10.0,-1.625
34307,2017-01-28 11:00:00,295.0,341.0,95.0,61.0,200.0,19.0,-0.3
34308,2017-01-28 12:00:00,242.0,254.0,91.0,56.0,1900.0,26.0,1.125
34309,2017-01-28 13:00:00,197.0,220.0,83.0,45.0,1600.0,38.0,1.96666666666667
34310,2017-01-28 14:00:00,178.0,198.0,79.0,45.0,1700.0,39.0,2.4
34311,2017-01-28 15:00:00,184.0,203.0,75.0,48.0,200.0,38.0,2.5
34312,2017-01-28 16:00:00,195.0,224.0,68.0,50.0,2200.0,38.0,2.125
34313,2017-01-28 17:00:00,208.0,236.0,60.0,56.0,2300.0,33.0,1.53333333333333
34314,2017-01-28 18:00:00,218.0,243.0,36.0,66.0,2600.0,23.0,1.05
34315,2017-01-28 19:00:00,227.0,260.0,25.0,71.0,2900.0,18.0,-0.5
34316,2017-01-28 20:00:00,237.0,254.0,35.0,72.0,3300.0,11.0,-1.55
34317,2017-01-28 21:00:00,221.0,249.0,40.0,60.0,2900.0,15.0,-1.525
34318,2017-01-28 22:00:00,213.0,249.0,36.0,66.0,2800.0,9.0,-2.075
34319,2017-01-28 23:00:00,218.0,222.0,37.0,58.0,2700.0,13.0,-2.2
34320,2017-01-29 00:00:00,217.0,257.0,39.0,57.0,300.0,14.0,-1.625
34321,2017-01-29 01:00:00,123.0,127.0,31.0,30.0,200.0,24.0,0.82
34322,2017-01-29 02:00:00,9.0,27.0,9.0,6.0,300.0,27.0,1.275
34323,2017-01-29 03:00:00,3.0,34.0,3.0,7.0,300.0,34.0,0.2
34324,2017-01-29 04:00:00,4.0,44.0,3.0,6.0,200.0,39.0,-0.325
34325,2017-01-29 05:00:00,11.0,53.0,2.0,9.0,300.0,43.0,-0.675
34326,2017-01-29 06:00:00,12.0,92.0,2.0,10.0,400.0,58.0,-1.775
34327,2017-01-29 07:00:00,7.0,74.0,2.0,10.0,400.0,57.0,-3.35
34328,2017-01-29 08:00:00,14.0,86.0,4.0,12.0,500.0,52.0,-3.93333333333333
34329,2017-01-29 09:00:00,12.0,71.0,5.0,15.0,600.0,46.0,-4.36
34330,2017-01-29 10:00:00,11.0,58.0,5.0,14.0,600.0,47.0,-3.76666666666667
34331,2017-01-29 11:00:00,14.0,187.0,3.0,13.0,500.0,46.0,-3.2
34332,2017-01-29 12:00:00,12.0,58.0,4.0,12.0,500.0,47.0,-2.62
34333,2017-01-29 13:00:00,13.0,56.0,3.0,10.0,400.0,53.0,-1.425
34334,2017-01-29 14:00:00,10.0,42.0,3.0,10.0,400.0,55.0,-0.775
34335,2017-01-29 15:00:00,15.0,45.0,4.0,10.0,400.0,57.0,-0.45
34336,2017-01-29 16:00:00,16.0,34.0,5.0,11.0,500.0,58.0,-0.966666666666667
34337,2017-01-29 17:00:00,9.0,31.0,4.0,10.0,500.0,60.0,-0.975
34338,2017-01-29 18:00:00,8.0,30.0,3.0,9.0,400.0,62.0,-1.62
34339,2017-01-29 19:00:00,7.0,19.0,2.0,9.0,400.0,61.0,-2.5
34340,2017-01-29 20:00:00,14.0,20.0,3.0,9.0,400.0,63.0,-3.2
34341,2017-01-29 21:00:00,4.0,13.0,2.0,7.0,400.0,66.0,-3.675
34342,2017-01-29 22:00:00,13.0,22.0,4.0,10.0,600.0,62.0,-4.675
34343,2017-01-29 23:00:00,17.0,28.0,6.0,13.0,700.0,55.0,-5.7
34344,2017-01-30 00:00:00,17.0,21.0,7.0,9.0,800.0,59.0,-6.375
34345,2017-01-30 01:00:00,13.0,13.0,7.0,10.0,800.0,58.0,-6.98
34346,2017-01-30 02:00:00,11.0,13.0,6.0,10.0,800.0,59.0,-6.875
34347,2017-01-30 03:00:00,6.0,10.0,7.0,7.0,800.0,62.0,-6.775
34348,2017-01-30 04:00:00,8.0,9.0,7.0,7.0,800.0,62.0,-7.2
34349,2017-01-30 05:00:00,9.0,11.0,7.0,8.0,800.0,59.0,-7.86666666666667
34350,2017-01-30 06:00:00,9.0,9.0,7.0,8.0,800.0,59.0,-7.88
34351,2017-01-30 07:00:00,10.0,12.0,7.0,11.0,800.0,57.0,-8.25
34352,2017-01-30 08:00:00,12.0,19.0,7.0,17.0,800.0,52.0,-9.1
34353,2017-01-30 09:00:00,11.0,16.0,6.0,14.0,900.0,55.0,-5.8
34354,2017-01-30 10:00:00,10.0,11.0,4.0,9.0,700.0,58.0,-3.4
34355,2017-01-30 11:00:00,12.0,12.0,5.0,9.0,600.0,58.0,-2.7
34356,2017-01-30 12:00:00,6.0,6.0,4.0,9.0,500.0,59.0,-1.4
34357,2017-01-30 13:00:00,6.0,6.0,4.0,10.0,500.0,60.0,0.1
34358,2017-01-30 14:00:00,11.0,11.0,4.0,10.0,500.0,61.0,1.2
34359,2017-01-30 15:00:00,13.0,13.0,4.0,13.0,500.0,60.0,0.9
34360,2017-01-30 16:00:00,11.0,13.0,4.0,15.0,500.0,61.0,1.0
34361,2017-01-30 17:00:00,15.0,17.0,5.0,23.0,500.0,58.0,0.1
34362,2017-01-30 18:00:00,52.0,80.0,17.0,27.0,800.0,70.0,-0.8
34363,2017-01-30 19:00:00,70.0,81.0,20.0,32.0,100.0,62.0,-2.5
34364,2017-01-30 20:00:00,79.0,79.0,27.0,49.0,1400.0,37.0,-3.4
34365,2017-01-30 21:00:00,95.0,99.0,26.0,36.0,1100.0,38.0,-3.4
34366,2017-01-30 22:00:00,69.0,80.0,29.0,46.0,1400.0,30.0,-3.5
34367,2017-01-30 23:00:00,65.0,65.0,20.0,28.0,1400.0,42.0,-3.6
34368,2017-01-31 00:00:00,55.0,55.0,15.0,21.0,1100.0,48.0,-3.0
34369,2017-01-31 01:00:00,65.0,65.0,16.0,17.0,1400.0,37.0,-3.5
34370,2017-01-31 02:00:00,64.0,64.0,19.0,11.0,800.0,21.0,-3.5
34371,2017-01-31 03:00:00,55.0,55.0,12.0,13.0,700.0,24.0,-3.6
34372,2017-01-31 04:00:00,44.0,46.0,8.0,16.0,400.0,70.0,-3.5
34373,2017-01-31 05:00:00,48.0,48.0,16.0,39.0,800.0,16.0,-3.4
34374,2017-01-31 06:00:00,40.0,41.0,23.0,29.0,900.0,32.0,-3.6
34375,2017-01-31 07:00:00,60.0,76.0,42.0,45.0,1400.0,20.0,-4.0
34376,2017-01-31 08:00:00,79.0,95.0,40.0,61.0,2300.0,6.0,-4.5
34377,2017-01-31 09:00:00,79.0,79.0,55.0,53.0,200.0,15.0,-2.8
34378,2017-01-31 10:00:00,84.0,109.0,55.0,54.0,2100.0,19.0,-0.6
34379,2017-01-31 11:00:00,89.0,98.0,50.0,55.0,200.0,23.0,1.3
34380,2017-01-31 12:00:00,74.0,75.0,42.0,47.0,1700.0,33.0,3.3
34381,2017-01-31 13:00:00,60.0,60.0,32.0,35.0,1200.0,46.0,4.8
34382,2017-01-31 14:00:00,44.0,44.0,21.0,30.0,900.0,53.0,6.4
34383,2017-01-31 15:00:00,20.0,37.0,13.0,23.0,700.0,59.0,7.1
34384,2017-01-31 16:00:00,27.0,48.0,15.0,25.0,700.0,58.0,6.7
34385,2017-01-31 17:00:00,23.0,51.0,15.0,27.0,700.0,57.0,5.7
34386,2017-01-31 18:00:00,23.0,43.0,12.0,26.0,700.0,55.0,3.8
34387,2017-01-31 19:00:00,11.0,32.0,5.0,16.0,400.0,62.0,2.5
34388,2017-01-31 20:00:00,14.0,34.0,8.0,17.0,500.0,59.0,0.6
34389,2017-01-31 21:00:00,11.0,31.0,7.0,15.0,500.0,61.0,1.3
34390,2017-01-31 22:00:00,7.0,30.0,6.0,12.0,300.0,61.0,0.6
34391,2017-01-31 23:00:00,8.0,26.0,5.0,8.0,300.0,63.0,-0.7
34392,2017-02-01 00:00:00,8.0,29.0,7.0,11.0,500.0,60.0,-1.2
34393,2017-02-01 01:00:00,19.0,35.0,11.0,13.0,600.0,52.0,-2.3
34394,2017-02-01 02:00:00,12.0,31.0,11.0,13.0,700.0,51.0,-3.0
34395,2017-02-01 03:00:00,12.0,28.0,11.0,11.0,700.0,51.0,-5.1
34396,2017-02-01 04:00:00,11.0,25.0,12.0,12.0,800.0,50.0,-4.7
34397,2017-02-01 05:00:00,11.0,25.0,13.0,12.0,800.0,52.0,-4.6
34398,2017-02-01 06:00:00,12.0,27.0,12.0,18.0,800.0,47.0,-5.0
34399,2017-02-01 07:00:00,11.0,13.0,13.0,21.0,800.0,43.0,-5.7
34400,2017-02-01 08:00:00,12.0,29.0,17.0,20.0,800.0,47.0,-4.6
34401,2017-02-01 09:00:00,11.0,16.0,15.0,18.0,600.0,53.0,-1.2
34402,2017-02-01 10:00:00,11.0,17.0,9.0,13.0,500.0,56.0,0.5
34403,2017-02-01 11:00:00,9.0,9.0,8.0,11.0,400.0,61.0,1.9
34404,2017-02-01 12:00:00,6.0,12.0,8.0,12.0,400.0,63.0,2.4
34405,2017-02-01 13:00:00,14.0,18.0,8.0,11.0,700.0,52.0,3.7
34406,2017-02-01 14:00:00,6.0,11.0,2.0,2.0,100.0,63.0,5.0
34407,2017-02-01 15:00:00,13.0,14.0,3.0,2.0,,3.0,5.4
34408,2017-02-01 16:00:00,6.0,14.0,7.0,15.0,400.0,62.0,5.1
34409,2017-02-01 17:00:00,13.0,23.0,8.0,26.0,600.0,55.0,3.2
34410,2017-02-01 18:00:00,25.0,42.0,13.0,39.0,700.0,47.0,1.6
34411,2017-02-01 19:00:00,59.0,91.0,31.0,45.0,1200.0,44.0,0.3
34412,2017-02-01 20:00:00,83.0,124.0,40.0,54.0,1400.0,32.0,-2.1
34413,2017-02-01 21:00:00,91.0,97.0,39.0,42.0,1200.0,28.0,-3.0
34414,2017-02-01 22:00:00,60.0,63.0,25.0,32.0,1100.0,35.0,-4.1
34415,2017-02-01 23:00:00,42.0,47.0,25.0,46.0,1300.0,23.0,-5.4
34416,2017-02-02 00:00:00,41.0,46.0,19.0,30.0,1200.0,35.0,-5.4
34417,2017-02-02 01:00:00,41.0,41.0,16.0,18.0,1200.0,33.0,-5.8
34418,2017-02-02 02:00:00,39.0,39.0,29.0,17.0,900.0,16.0,-6.6
34419,2017-02-02 03:00:00,36.0,37.0,9.0,7.0,700.0,26.0,-7.7
34420,2017-02-02 04:00:00,41.0,47.0,2.0,12.0,500.0,63.0,-8.1
34421,2017-02-02 05:00:00,52.0,61.0,12.0,60.0,2200.0,2.0,-8.7
34422,2017-02-02 06:00:00,103.0,103.0,34.0,68.0,3900.0,4.0,-9.0
34423,2017-02-02 07:00:00,74.0,98.0,32.0,67.0,2400.0,4.0,-9.0
34424,2017-02-02 08:00:00,119.0,117.0,61.0,75.0,3700.0,4.0,-8.3
